,Unnamed: 0,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win,elo
47,47,8,9,1,2,2,1,2,3,2,0,28,42,-7.543135729739589,False,grandmaster
48,48,8,2,1,0,1,0,3,0,1,1,40,24,7.421462575187405,True,grandmaster
49,49,4,9,0,1,0,2,1,4,0,1,34,37,-0.4932834672624437,False,grandmaster
50,50,11,1,3,0,1,0,1,2,1,1,51,29,6.704348284218035,True,grandmaster
51,51,5,10,0,1,0,1,0,4,1,1,20,35,-8.910142091535093,False,grandmaster
52,52,4,3,0,0,0,0,3,0,1,1,21,7,10.698431439753442,True,grandmaster
53,53,8,8,1,1,1,1,2,2,0,1,43,40,-0.3216274427252159,True,grandmaster
54,54,10,1,1,0,1,0,2,1,1,1,32,14,9.765636669962532,True,grandmaster
55,55,11,1,3,0,1,0,3,0,2,0,30,13,9.820207203048945,True,grandmaster
56,56,8,2,1,0,1,0,2,2,2,0,29,26,1.3607135110603892,True,grandmaster
57,57,2,6,0,1,0,0,1,2,1,1,25,35,-1.3434991454512186,False,grandmaster
58,58,8,6,1,0,1,0,1,2,0,2,34,21,8.08751832402745,True,grandmaster
59,59,8,2,1,0,2,0,3,1,2,0,35,14,10.474401133033451,True,grandmaster
60,60,4,3,0,0,0,1,0,3,1,1,7,21,-10.973125592029184,False,grandmaster
61,61,0,9,0,2,0,1,0,3,0,2,18,30,-8.400794272273338,False,grandmaster
62,62,11,3,3,0,2,0,3,1,1,1,38,17,10.3357228579043,True,grandmaster
63,63,10,3,2,0,1,0,2,0,1,0,37,33,-1.6000228597587025,True,grandmaster
64,64,11,3,3,0,2,0,3,0,0,2,50,24,4.3544254797612325,True,grandmaster
65,65,6,6,1,1,0,1,2,2,2,0,26,19,2.2037540450942004,False,grandmaster
66,66,10,2,2,0,2,0,3,0,2,0,33,21,6.431024812074057,True,grandmaster
67,67,10,2,2,0,1,0,3,0,0,1,49,30,7.419250522450014,True,grandmaster
68,68,10,3,2,0,1,0,3,2,2,0,53,36,5.8635368241317565,True,grandmaster
69,69,7,5,2,0,1,1,4,0,0,2,32,23,3.285375108074227,True,grandmaster
70,70,6,9,0,1,1,1,3,2,0,2,32,40,-3.648329494181425,False,grandmaster
71,71,11,2,1,0,1,0,4,1,2,0,34,21,5.099622868198189,True,grandmaster
72,72,8,1,1,0,1,0,0,2,1,1,37,27,8.909392224280253,True,grandmaster
73,73,2,8,0,1,0,1,1,4,2,0,20,31,-3.687918983787952,False,grandmaster
74,74,6,11,1,3,1,1,4,1,0,2,33,42,-3.036122574282807,False,grandmaster
75,75,3,10,0,2,0,2,0,4,0,2,14,43,-10.611941436566262,False,grandmaster
76,76,9,1,1,0,1,0,3,1,2,0,38,25,4.538415794922749,True,grandmaster
77,77,4,7,0,1,0,1,0,3,1,1,24,17,1.7019905252284315,False,grandmaster
78,78,10,2,2,0,1,0,4,0,1,1,36,23,8.105278175367957,True,grandmaster
79,79,2,9,0,2,0,1,2,2,1,1,14,27,-10.4421339426464,False,grandmaster
80,80,10,7,1,1,1,1,3,3,2,0,34,37,0.5665135046247869,False,grandmaster
81,81,2,9,0,1,0,1,0,3,0,2,31,38,-4.803159551184216,False,grandmaster
82,82,1,9,0,1,0,1,1,2,0,2,32,43,-4.603027715364249,False,grandmaster
83,83,4,11,0,4,0,2,3,2,2,0,32,39,-3.971194557700549,False,grandmaster
84,84,4,9,0,1,0,2,3,1,2,0,28,43,-7.291908575288424,False,grandmaster
85,85,8,8,1,2,2,1,2,3,0,1,55,31,7.394440090242469,True,grandmaster
86,86,1,11,0,3,0,1,0,3,1,1,16,27,-9.834545899762098,False,grandmaster
87,87,2,6,0,1,0,1,0,3,2,0,19,34,-8.850503804483303,False,grandmaster
88,88,5,11,0,2,0,1,1,2,2,0,35,48,-3.055200685338804,False,grandmaster
89,89,5,8,0,1,0,1,2,2,1,1,41,53,-6.2785616050701805,False,grandmaster
90,90,5,7,1,1,0,2,2,3,0,2,29,42,-6.369678160989537,False,grandmaster
91,91,8,9,1,2,2,1,2,3,2,0,28,42,-7.543135729739589,False,grandmaster
92,92,8,2,1,0,1,0,3,0,1,1,40,24,7.421462575187405,True,grandmaster
93,93,4,9,0,1,0,2,1,4,0,1,34,37,-0.4932834672624437,False,grandmaster
94,94,11,1,3,0,1,0,1,2,1,1,51,29,6.704348284218035,True,grandmaster
95,95,5,10,0,1,0,1,0,4,1,1,20,35,-8.910142091535093,False,grandmaster
96,96,4,3,0,0,0,0,3,0,1,1,21,7,10.698431439753442,True,grandmaster
97,97,8,8,1,1,1,1,2,2,0,1,43,40,-0.3216274427252159,True,grandmaster
98,98,10,1,1,0,1,0,2,1,1,1,32,14,9.765636669962532,True,grandmaster
99,99,11,1,3,0,1,0,3,0,2,0,30,13,9.820207203048945,True,grandmaster
100,100,8,2,1,0,1,0,2,2,2,0,29,26,1.3607135110603892,True,grandmaster
101,101,2,6,0,1,0,0,1,2,1,1,25,35,-1.3434991454512186,False,grandmaster
102,102,8,6,1,0,1,0,1,2,0,2,34,21,8.08751832402745,True,grandmaster
103,103,8,2,1,0,2,0,3,1,2,0,35,14,10.474401133033451,True,grandmaster
104,104,4,3,0,0,0,1,0,3,1,1,7,21,-10.973125592029184,False,grandmaster
105,105,0,9,0,2,0,1,0,3,0,2,18,30,-8.400794272273338,False,grandmaster
106,106,11,3,3,0,2,0,3,1,1,1,38,17,10.3357228579043,True,grandmaster
107,107,10,3,2,0,1,0,2,0,1,0,37,33,-1.6000228597587025,True,grandmaster
108,108,11,3,3,0,2,0,3,0,0,2,50,24,4.3544254797612325,True,grandmaster
