,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
390,11,4,3,0,2,0,1,2,0,2,43,28,4.3344493651814275,True
391,10,0,2,0,1,0,2,1,2,0,34,6,17.33199543442938,True
392,8,5,2,0,1,0,4,0,0,2,28,29,3.444026988940486,True
393,11,0,3,0,1,0,1,3,2,0,26,16,6.047312052891293,True
394,2,10,0,3,0,2,1,2,1,1,23,34,-4.238018387782255,False
395,10,3,1,0,1,0,3,0,1,1,42,18,11.87215624719542,True
396,4,3,0,0,0,0,3,0,1,1,21,7,10.698431439753442,True
397,7,10,1,1,1,1,1,3,0,1,35,32,2.482556934736479,False
398,10,3,1,0,1,0,2,2,1,1,43,28,5.1988611572567365,True
399,9,3,1,0,1,0,3,0,2,0,26,13,9.899136798259399,True
400,7,8,1,1,0,2,2,3,0,2,34,43,-2.48912905981706,False
401,10,6,2,0,1,1,0,4,2,0,31,25,1.2372417675367942,True
402,2,10,0,2,0,1,0,3,0,2,9,31,-12.317517664627793,False
403,9,3,1,0,1,0,1,2,1,1,33,16,8.025182270125761,True
404,8,6,1,0,1,2,2,4,1,1,29,34,-2.335121289901373,True
405,5,10,0,1,0,2,0,3,0,2,15,35,-10.974013542469663,False
406,11,5,3,0,0,2,2,3,0,1,41,30,1.1816654965414841,True
407,2,6,0,0,0,0,0,4,2,0,12,35,-14.257424981774903,False
408,10,1,2,0,1,0,3,0,1,0,37,25,7.190339633003589,True
409,3,9,0,2,0,1,4,0,0,1,26,34,-0.49503227849270814,False
410,2,11,0,3,0,1,1,4,2,0,29,40,-1.8567567104306733,False
411,10,5,1,0,2,0,2,3,1,0,49,37,1.4629834831127226,True
412,9,4,1,0,3,0,5,0,2,0,41,31,5.097908386808967,True
413,11,3,3,0,2,0,4,1,1,1,35,32,0.11723673412195978,True
414,10,2,1,0,0,1,4,0,1,1,37,30,3.845410512012741,True
415,10,5,1,0,2,0,2,2,0,2,44,33,6.568468237736283,True
416,10,0,2,0,1,0,3,0,2,0,41,17,11.65506258730101,True
417,4,8,0,1,0,1,1,3,0,2,19,35,-8.867400959453327,False
418,0,10,0,2,0,1,0,3,0,2,7,27,-15.404397225916576,False
419,8,2,1,0,1,0,2,1,1,0,28,24,1.4809693842457818,True
420,9,2,2,0,0,0,3,0,2,0,35,23,4.175467666051972,True
421,10,3,2,0,1,0,4,0,1,1,34,16,7.830413196500878,True
422,10,3,2,0,2,0,0,3,2,0,42,29,2.3997932979020433,True
423,8,2,1,0,1,0,3,1,1,1,50,21,11.486969233869573,True
424,8,3,1,0,1,0,3,0,0,2,30,19,7.373163258683611,True
425,2,11,0,4,0,2,1,4,0,2,35,36,-4.195134181219608,False
426,7,2,1,0,0,0,1,2,2,0,30,20,6.801099552176893,True
427,11,3,3,0,2,0,2,1,0,2,42,21,6.24758313254106,True
428,2,10,0,2,0,1,1,3,0,2,19,31,-7.153440409893079,False
429,11,1,3,0,1,0,2,1,2,0,44,20,9.607753385603232,True
430,8,3,1,0,1,0,3,0,1,1,41,24,6.35216086773822,True
431,5,7,0,1,1,0,2,2,1,1,22,25,0.5003977707646428,False
432,2,8,0,1,0,1,3,0,0,2,36,33,-1.4341229910936732,False
433,9,1,2,0,0,1,2,1,2,0,37,15,10.480494736199852,True
434,0,10,0,2,0,1,1,3,0,2,20,28,-7.694905709674892,False
435,8,4,1,0,2,0,3,2,2,0,32,17,6.27598835193897,True
436,2,4,1,1,0,0,0,0,0,0,64,67,-0.746748490309848,False
437,4,8,0,1,1,1,0,5,2,0,23,44,-6.398008683413352,False
438,10,6,2,1,1,1,3,2,2,0,38,37,2.4855737743161868,True
439,2,10,0,3,0,3,0,4,0,2,20,28,-4.286355429380876,False
440,11,5,3,1,1,0,2,2,1,1,40,18,11.370676587139357,True
441,3,10,0,2,0,1,1,2,2,0,22,34,-5.871477702244832,False
442,9,4,2,1,1,0,2,1,1,1,34,26,3.5418702643331343,True
443,3,10,0,1,0,1,1,2,0,2,25,38,-7.48793918254453,False
444,5,2,0,0,1,0,0,3,1,1,32,25,5.9880055129413705,True
445,9,3,1,0,1,0,2,1,1,0,46,39,6.34864405116528,True
446,0,8,0,1,0,1,1,2,0,2,10,32,-12.16144043474506,False
