,Unnamed: 0,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win,elo
177,177,9,3,1,0,1,1,4,1,0,2,41,30,1.0541721162127544,True,grandmaster
178,178,7,3,1,0,1,0,3,0,2,0,32,21,9.126322149789884,True,grandmaster
179,179,2,9,0,1,0,1,0,4,1,1,29,23,4.480109608890047,False,grandmaster
180,180,7,3,1,0,1,0,1,2,1,1,32,10,15.64211423490411,True,grandmaster
181,181,2,10,0,2,0,1,1,2,1,1,34,43,-5.002026844471565,False,grandmaster
182,182,1,10,0,1,0,2,1,3,0,2,20,31,-4.611906539133422,False,grandmaster
183,183,4,11,0,5,0,3,3,3,2,0,34,36,2.9893532490949117,False,grandmaster
184,184,0,10,0,2,1,0,1,1,0,2,18,25,-2.260698354454341,False,grandmaster
185,185,11,4,2,0,2,0,1,3,0,2,33,23,5.616741675852943,True,grandmaster
186,186,11,1,2,0,2,0,3,2,2,0,31,17,7.017497745633349,True,grandmaster
187,187,5,10,0,2,0,2,3,2,0,2,32,46,-6.569815898116147,False,grandmaster
188,188,3,10,0,2,0,1,2,1,1,1,25,31,-3.629413817378044,False,grandmaster
189,189,10,5,2,0,1,0,4,1,0,2,31,31,-3.777377410818076,True,grandmaster
190,190,4,4,0,0,0,1,0,3,2,0,16,37,-13.49032402861166,False,grandmaster
191,191,7,3,0,0,0,1,2,2,1,1,45,18,8.845356947778292,True,grandmaster
192,192,11,1,3,0,2,0,3,1,2,0,45,20,9.82764788767394,True,grandmaster
193,193,4,9,0,1,0,1,2,2,1,1,19,30,-7.189912695443901,False,grandmaster
194,194,10,5,1,1,1,1,2,2,0,2,30,29,4.581939071551844,True,grandmaster
195,195,10,3,2,0,1,0,4,0,2,0,29,11,13.32909329613993,True,grandmaster
196,196,10,4,2,0,2,0,4,1,1,1,33,21,5.7597418344531945,True,grandmaster
197,197,8,2,1,0,0,1,3,1,2,0,37,23,5.554851163507699,True,grandmaster
198,198,5,9,0,1,0,1,2,1,0,2,22,32,-5.542223729755115,False,grandmaster
199,199,10,4,2,0,1,1,4,1,0,2,32,26,-0.8001468717767324,True,grandmaster
200,200,1,10,0,3,0,2,2,2,0,1,21,27,-3.1358152839335176,False,grandmaster
201,201,5,3,0,0,1,0,2,2,2,0,27,16,6.39614750021056,True,grandmaster
202,202,5,8,0,1,0,2,3,2,1,1,26,30,-5.363970632682793,False,grandmaster
203,203,1,10,0,2,0,1,2,2,0,2,17,29,-10.06771269869175,False,grandmaster
204,204,10,1,1,0,1,0,2,1,0,2,42,28,5.085339713211518,True,grandmaster
205,205,9,0,1,0,1,0,3,0,2,0,26,17,6.700322419183763,True,grandmaster
