,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
256,1,10,0,2,1,0,0,3,0,2,21,40,-6.697173793972702,False
257,3,9,0,1,1,1,2,3,1,1,23,39,-4.555355973579061,False
258,7,11,0,3,0,2,1,4,2,0,17,33,-8.98687100627604,False
259,6,2,1,0,0,0,2,1,1,1,35,25,1.3434991454512186,True
260,11,3,4,0,1,0,3,1,1,1,24,19,2.9260663600745644,True
261,9,4,2,0,1,1,3,2,2,0,49,33,4.714581493634228,True
262,4,5,0,0,0,1,0,3,0,2,10,27,-10.378412834161686,False
263,10,1,2,0,1,0,2,2,1,0,48,20,11.81806515043877,True
264,10,3,2,0,2,0,4,1,1,1,37,30,3.8387714644978885,True
265,2,6,0,0,0,1,1,2,0,1,14,20,-6.951183513998387,False
266,4,11,0,2,0,1,1,3,0,2,16,25,-11.316949499648302,False
267,9,3,2,0,2,1,3,1,2,0,39,29,2.1591991302651365,True
268,8,7,1,0,1,0,2,1,0,2,35,29,2.306641425540903,True
269,2,11,0,3,0,1,0,3,1,1,25,44,-7.153219759966774,False
270,2,10,0,1,1,0,0,4,1,1,30,37,-3.845410512012741,False
271,8,5,1,0,1,0,1,3,1,1,32,26,4.437734437532406,True
272,5,1,0,0,1,0,2,0,2,0,31,17,9.426112339074308,True
273,3,10,0,2,0,2,2,1,0,2,17,37,-8.889425103154238,False
274,2,7,0,0,0,1,1,2,0,2,15,28,-7.749553861623461,False
275,8,4,1,0,1,0,2,1,1,1,29,11,10.895690791327432,True
276,10,2,2,0,1,0,2,1,2,0,51,21,11.604379911286017,True
277,2,9,0,3,0,2,1,2,0,2,19,26,-2.673415476939603,False
278,9,3,1,0,1,0,4,1,1,1,37,26,2.9563154877598095,True
279,8,6,1,0,1,0,1,2,0,2,34,21,8.08751832402745,True
280,7,5,1,0,1,0,3,0,1,1,30,21,3.9883532097404313,True
281,4,11,1,4,0,2,1,4,0,2,17,35,-7.5805980581767685,False
282,4,9,0,2,1,0,0,4,0,2,21,27,-4.7894917023140025,False
283,2,11,0,4,0,1,0,4,1,1,23,41,-8.786659408759405,False
284,10,2,1,0,1,0,4,0,2,0,32,18,4.898706967036759,True
285,3,11,0,4,0,2,1,4,0,1,52,61,-7.26070745011247,False
286,8,5,1,0,1,0,4,0,0,1,37,55,-3.545942888049545,True
287,6,3,2,0,0,1,2,2,0,1,41,26,3.4658836413742122,True
288,8,11,1,3,2,1,5,1,1,1,32,41,-2.313551042925255,False
289,3,2,0,0,0,0,3,0,2,0,28,14,5.536705692533836,True
290,4,4,0,0,1,0,3,1,0,2,40,25,6.065854351640951,True
291,4,10,0,2,0,1,1,3,0,2,17,22,-2.4246705978593823,False
292,4,8,0,1,0,1,0,4,0,2,20,47,-11.23019640701186,False
293,2,7,0,1,0,1,0,3,0,2,11,19,-9.594236454459725,False
294,2,4,0,0,0,0,1,2,1,1,31,18,4.397701649713589,True
295,4,4,0,0,0,0,2,1,1,1,28,22,4.03502973632321,True
296,5,11,0,3,0,2,0,4,0,1,30,27,-3.428633539780016,False
297,7,6,1,1,2,0,2,2,1,0,37,26,4.082066508991268,True
298,7,2,1,0,1,0,1,2,1,1,34,21,8.446487738150907,True
299,3,7,0,1,0,0,2,2,1,1,17,24,-2.1417497579252824,False
300,8,3,1,0,1,0,1,3,1,1,35,15,11.141871251026544,True
301,7,8,1,1,2,1,3,3,0,2,40,31,1.0934073697783617,True
302,2,9,0,2,0,1,0,3,1,1,13,28,-9.720353462941496,False
303,2,11,0,3,0,1,0,3,0,2,21,37,-5.059918228858493,False
304,10,1,2,0,1,0,3,1,1,1,36,21,7.014871457050305,True
305,8,4,1,0,1,1,3,1,0,2,30,23,4.8710305679571775,True
306,5,1,1,0,0,0,4,0,0,2,27,13,10.567597850925203,True
307,3,7,0,1,0,1,2,1,1,1,34,42,-8.46832807443613,False
308,4,1,0,0,1,0,4,0,2,0,28,26,2.1254153617592095,True
309,10,3,2,0,1,0,3,1,1,1,31,24,1.458832391378742,True
310,8,5,1,0,2,0,0,4,1,1,28,18,6.954177308191696,True
311,3,10,0,2,0,1,1,2,0,2,23,43,-9.79127512092996,False
312,1,10,0,1,0,1,0,4,1,1,23,34,-3.1566559383110757,False
313,1,10,0,2,1,0,0,3,0,2,21,40,-6.697173793972702,False
314,3,9,0,1,1,1,2,3,1,1,23,39,-4.555355973579061,False
315,7,11,0,3,0,2,1,4,2,0,17,33,-8.98687100627604,False
316,6,2,1,0,0,0,2,1,1,1,35,25,1.3434991454512186,True
317,11,3,4,0,1,0,3,1,1,1,24,19,2.9260663600745644,True
318,9,4,2,0,1,1,3,2,2,0,49,33,4.714581493634228,True
319,4,5,0,0,0,1,0,3,0,2,10,27,-10.378412834161686,False
320,10,1,2,0,1,0,2,2,1,0,48,20,11.81806515043877,True
321,10,3,2,0,2,0,4,1,1,1,37,30,3.8387714644978885,True
322,2,6,0,0,0,1,1,2,0,1,14,20,-6.951183513998387,False
323,4,11,0,2,0,1,1,3,0,2,16,25,-11.316949499648302,False
324,9,3,2,0,2,1,3,1,2,0,39,29,2.1591991302651365,True
325,8,7,1,0,1,0,2,1,0,2,35,29,2.306641425540903,True
326,2,11,0,3,0,1,0,3,1,1,25,44,-7.153219759966774,False
327,2,10,0,1,1,0,0,4,1,1,30,37,-3.845410512012741,False
328,8,5,1,0,1,0,1,3,1,1,32,26,4.437734437532406,True
329,5,1,0,0,1,0,2,0,2,0,31,17,9.426112339074308,True
330,3,10,0,2,0,2,2,1,0,2,17,37,-8.889425103154238,False
331,2,7,0,0,0,1,1,2,0,2,15,28,-7.749553861623461,False
332,8,4,1,0,1,0,2,1,1,1,29,11,10.895690791327432,True
333,10,2,2,0,1,0,2,1,2,0,51,21,11.604379911286017,True
334,2,9,0,3,0,2,1,2,0,2,19,26,-2.673415476939603,False
335,9,3,1,0,1,0,4,1,1,1,37,26,2.9563154877598095,True
336,8,6,1,0,1,0,1,2,0,2,34,21,8.08751832402745,True
337,7,5,1,0,1,0,3,0,1,1,30,21,3.9883532097404313,True
338,4,11,1,4,0,2,1,4,0,2,17,35,-7.5805980581767685,False
339,4,9,0,2,1,0,0,4,0,2,21,27,-4.7894917023140025,False
340,2,11,0,4,0,1,0,4,1,1,23,41,-8.786659408759405,False
341,10,2,1,0,1,0,4,0,2,0,32,18,4.898706967036759,True
342,3,11,0,4,0,2,1,4,0,1,52,61,-7.26070745011247,False
343,8,5,1,0,1,0,4,0,0,1,37,55,-3.545942888049545,True
344,6,3,2,0,0,1,2,2,0,1,41,26,3.4658836413742122,True
345,8,11,1,3,2,1,5,1,1,1,32,41,-2.313551042925255,False
346,3,2,0,0,0,0,3,0,2,0,28,14,5.536705692533836,True
347,4,4,0,0,1,0,3,1,0,2,40,25,6.065854351640951,True
348,4,10,0,2,0,1,1,3,0,2,17,22,-2.4246705978593823,False
349,4,8,0,1,0,1,0,4,0,2,20,47,-11.23019640701186,False
350,2,7,0,1,0,1,0,3,0,2,11,19,-9.594236454459725,False
351,2,4,0,0,0,0,1,2,1,1,31,18,4.397701649713589,True
352,4,4,0,0,0,0,2,1,1,1,28,22,4.03502973632321,True
353,5,11,0,3,0,2,0,4,0,1,30,27,-3.428633539780016,False
354,7,6,1,1,2,0,2,2,1,0,37,26,4.082066508991268,True
355,7,2,1,0,1,0,1,2,1,1,34,21,8.446487738150907,True
356,3,7,0,1,0,0,2,2,1,1,17,24,-2.1417497579252824,False
357,8,3,1,0,1,0,1,3,1,1,35,15,11.141871251026544,True
358,7,8,1,1,2,1,3,3,0,2,40,31,1.0934073697783617,True
359,2,9,0,2,0,1,0,3,1,1,13,28,-9.720353462941496,False
360,2,11,0,3,0,1,0,3,0,2,21,37,-5.059918228858493,False
361,10,1,2,0,1,0,3,1,1,1,36,21,7.014871457050305,True
362,8,4,1,0,1,1,3,1,0,2,30,23,4.8710305679571775,True
363,5,1,1,0,0,0,4,0,0,2,27,13,10.567597850925203,True
